,data,year,row_number
4698,Out,2016,15
4699,Out,2016,16
4700,Questionable,2016,648
4701,Out,2016,17
4702,Questionable,2016,649
4703,Questionable,2016,650
4704,Out,2016,18
4705,Questionable,2016,651
4706,Questionable,2016,652
4707,Out,2016,19
4708,Out,2016,20
4709,Out,2016,21
4710,Questionable,2016,653
4711,Questionable,2016,654
4712,Questionable,2016,655
4713,Questionable,2016,656
4714,Questionable,2016,657
4715,Out,2016,22
4716,Questionable,2016,658
4717,Questionable,2016,659
4718,Questionable,2016,660
4719,Out,2016,23
4720,Out,2016,24
4721,Questionable,2016,661
4722,Out,2016,25
4723,Out,2016,26
4724,Out,2016,27
4725,Questionable,2016,662
4726,Questionable,2016,663
4727,Questionable,2016,664
4728,Questionable,2016,665
4729,Out,2016,28
4730,Out,2016,29
4731,Out,2016,30
4732,Out,2016,31
4733,Questionable,2016,666
4734,Questionable,2016,667
4735,Questionable,2016,668
4736,Questionable,2016,669
4737,Questionable,2016,670
4738,Questionable,2016,671
4739,Questionable,2016,672
4740,Questionable,2016,673
4741,Questionable,2016,674
4742,Questionable,2016,675
4743,Questionable,2016,676
4744,Questionable,2016,677
4745,Questionable,2016,678
4746,Out,2016,32
4747,Questionable,2016,679
4748,Out,2016,33
4749,Out,2016,34
4750,Out,2016,35
4751,Out,2016,36
4752,Questionable,2016,680
4753,Questionable,2016,681
4754,Questionable,2016,682
4755,Questionable,2016,683
4756,Questionable,2016,684
4757,Out,2016,37
4758,Out,2016,38
4759,Questionable,2016,685
4760,Questionable,2016,686
4761,Out,2016,39
4762,Questionable,2016,687
4763,Questionable,2016,688
4764,Questionable,2016,689
4765,Questionable,2016,690
4766,Questionable,2016,691
4767,Questionable,2016,692
4768,Questionable,2016,693
4769,Questionable,2016,694
4770,Out,2016,40
4771,Questionable,2016,695
4772,Out,2016,41
4773,Questionable,2016,696
4774,Questionable,2016,697
4775,Out,2016,42
4776,Questionable,2016,698
4777,Questionable,2016,699
4778,Questionable,2016,700
4779,Questionable,2016,701
4780,Out,2016,43
4781,Out,2016,44
4782,Questionable,2016,702
4783,Questionable,2016,703
4784,Questionable,2016,704
4785,Questionable,2016,705
4786,Questionable,2016,706
4787,Out,2016,45
4788,Out,2016,46
4789,Out,2016,47
4790,Questionable,2016,707
4791,Out,2016,48
4792,Questionable,2016,708
4793,Out,2016,49
4794,Questionable,2016,709
4795,Questionable,2016,710
4796,Out,2016,50
4797,Out,2016,51
4798,Out,2016,52
4799,Questionable,2016,711
4800,Out,2016,53
4801,Out,2016,54
4802,Out,2016,55
4803,Questionable,2016,712
4804,Questionable,2016,713
4805,Questionable,2016,714
4806,Questionable,2016,715
4807,Out,2016,56
4808,Questionable,2016,716
4809,Questionable,2016,717
4810,Questionable,2016,718
4811,Questionable,2016,719
4812,Questionable,2016,720
4813,Questionable,2016,721
4814,Questionable,2016,722
4815,Out,2016,57
4816,Out,2016,58
4817,Questionable,2016,723
4818,Questionable,2016,724
4819,Out,2016,59
4820,Questionable,2016,725
4821,Questionable,2016,726
4822,Questionable,2016,727
4823,Out,2016,60
4824,Out,2016,61
4825,Questionable,2016,728
4826,Out,2016,62
4827,Questionable,2016,729
4828,Out,2016,63
4829,Out,2016,64
4830,Questionable,2016,730
4831,Out,2016,65
4832,Questionable,2016,731
4833,Questionable,2016,732
4834,Questionable,2016,733
4835,Questionable,2016,734
4836,Questionable,2016,735
4837,Questionable,2016,736
4838,Questionable,2016,737
4839,Questionable,2016,738
4840,Out,2016,66
4841,Questionable,2016,739
4842,Questionable,2016,740
4843,Questionable,2016,741
4844,Questionable,2016,742
4845,Questionable,2016,743
4846,Questionable,2016,744
4847,Questionable,2016,745
4848,Questionable,2016,746
4849,Questionable,2016,747
4850,Out,2016,67
4851,Questionable,2016,748
4852,Out,2016,68
4853,Questionable,2016,749
4854,Out,2016,69
4855,Questionable,2016,750
4856,Questionable,2016,751
4857,Out,2016,70
4858,Questionable,2016,752
4859,Out,2016,71
4860,Questionable,2016,753
4861,Questionable,2016,754
4862,Questionable,2016,755
4863,Questionable,2016,756
4864,Questionable,2016,757
4865,Out,2016,72
4866,Questionable,2016,758
4867,Questionable,2016,759
4868,Questionable,2016,760
4869,Out,2016,73
4870,Questionable,2016,761
4871,Out,2016,74
4872,Out,2016,75
4873,Questionable,2016,762
4874,Questionable,2016,763
4875,Questionable,2016,764
4876,Questionable,2016,765
4877,Out,2016,76
4878,Out,2016,77
4879,Out,2016,78
4880,Out,2016,79
4881,Questionable,2016,766
4882,Questionable,2016,767
4883,Out,2016,80
4884,Questionable,2016,768
4885,Out,2016,81
4886,Questionable,2016,769
4887,Questionable,2016,770
4888,Questionable,2016,771
4889,Out,2016,82
4890,Out,2016,83
4891,Questionable,2016,772
4892,Questionable,2016,773
4893,Questionable,2016,774
4894,Questionable,2016,775
4895,Out,2016,84
4896,Out,2016,85
4897,Questionable,2016,776
4898,Out,2016,86
4899,Out,2016,87
4900,Out,2016,88
4901,Out,2016,89
4902,Questionable,2016,777
4903,Out,2016,90
4904,Out,2016,91
4905,Out,2016,92
4906,Questionable,2016,778
4907,Questionable,2016,779
4908,Questionable,2016,780
4909,Questionable,2016,781
4910,Questionable,2016,782
4911,Questionable,2016,783
4912,Questionable,2016,784
4913,Out,2016,93
4914,Questionable,2016,785
4915,Questionable,2016,786
4916,Questionable,2016,787
4917,Questionable,2016,788
4918,Out,2016,94
4919,Questionable,2016,789
4920,Questionable,2016,790
4921,Questionable,2016,791
4922,Questionable,2016,792
4923,Questionable,2016,793
4924,Questionable,2016,794
4925,Out,2016,95
4926,Questionable,2016,795
4927,Out,2016,96
4928,Questionable,2016,796
4929,Questionable,2016,797
4930,Out,2016,97
4931,Questionable,2016,798
4932,Questionable,2016,799
4933,Questionable,2016,800
4934,Out,2016,98
4935,Out,2016,99
4936,Out,2016,100
4937,Questionable,2016,801
4938,Out,2016,101
4939,Questionable,2016,802
4940,Out,2016,102
4941,Out,2016,103
4942,Questionable,2016,803
4943,Questionable,2016,804
4944,Questionable,2016,805
4945,Questionable,2016,806
4946,Questionable,2016,807
4947,Questionable,2016,808
4948,Out,2016,104
4949,Out,2016,105
4950,Questionable,2016,809
4951,Questionable,2016,810
4952,Questionable,2016,811
4953,Questionable,2016,812
4954,Out,2016,106
4955,Questionable,2016,813
4956,Questionable,2016,814
4957,Out,2016,107
4958,Questionable,2016,815
4959,Questionable,2016,816
4960,Out,2016,108
4961,Questionable,2016,817
4962,Questionable,2016,818
4963,Questionable,2016,819
4964,Questionable,2016,820
4965,Questionable,2016,821
4966,Questionable,2016,822
4967,Questionable,2016,823
4968,Questionable,2016,824
4969,Questionable,2016,825
4970,Questionable,2016,826
4971,Questionable,2016,827
4972,Questionable,2016,828
4973,Questionable,2016,829
4974,Out,2016,109
4975,Questionable,2016,830
4976,Questionable,2016,831
4977,Questionable,2016,832
4978,Questionable,2016,833
4979,Questionable,2016,834
4980,Out,2016,110
4981,Questionable,2016,835
4982,Questionable,2016,836
4983,Out,2016,111
4984,Out,2016,112
4985,Out,2016,113
4986,Out,2016,114
4987,Out,2016,115
4988,Questionable,2016,837
4989,Questionable,2016,838
4990,Questionable,2016,839
4991,Out,2016,116
4992,Questionable,2016,840
4993,Questionable,2016,841
4994,Out,2016,117
4995,Questionable,2016,842
4996,Questionable,2016,843
4997,Out,2016,118
4998,Out,2016,119
4999,Questionable,2016,844
5000,Questionable,2016,845
5001,Questionable,2016,846
5002,Questionable,2016,847
5003,Out,2016,120
5004,Questionable,2016,848
5005,Questionable,2016,849
5006,Questionable,2016,850
5007,Questionable,2016,851
5008,Questionable,2016,852
5009,Questionable,2016,853
5010,Questionable,2016,854
5011,Out,2016,121
5012,Questionable,2016,855
5013,Out,2016,122
5014,Out,2016,123
5015,Questionable,2016,856
5016,Questionable,2016,857
5017,Out,2016,124
5018,Questionable,2016,858
5019,Out,2016,125
5020,Out,2016,126
5021,Out,2016,127
5022,Questionable,2016,859
5023,Out,2016,128
5024,Out,2016,129
5025,Out,2016,130
5026,Out,2016,131
5027,Questionable,2016,860
5028,Out,2016,132
5029,Questionable,2016,861
5030,Questionable,2016,862
5031,Questionable,2016,863
5032,Out,2016,133
5033,Questionable,2016,864
5034,Questionable,2016,865
5035,Questionable,2016,866
5036,Questionable,2016,867
5037,Out,2016,134
5038,Out,2016,135
5039,Questionable,2016,868
5040,Questionable,2016,869
5041,Questionable,2016,870
5042,Out,2016,136
5043,Out,2016,137
5044,Questionable,2016,871
5045,Out,2016,138
5046,Questionable,2016,872
5047,Out,2016,139
5048,Questionable,2016,873
5049,Questionable,2016,874
5050,Questionable,2016,875
5051,Questionable,2016,876
5052,Questionable,2016,877
5053,Questionable,2016,878
5054,Questionable,2016,879
5055,Questionable,2016,880
5056,Questionable,2016,881
5057,Out,2016,140
5058,Questionable,2016,882
5059,Questionable,2016,883
5060,Questionable,2016,884
